repo_name,owner,repo_url,description,language,topics,stars,updated_at,input_url,input_search_query,input_max_pages,warning,warning_code,error,error_code,snapshot_id,snapshot_date,categories,primary_category,input,stars_prev,star_growth,star_growth_rate,momentum_score,signal
lubludrova/rl-handbook,lubludrova,https://github.com/lubludrova/rl-handbook,,MDX,"[""machine-learning"",""tutorial"",""course"",""reinforcement-learning"",""book""]",140,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,126.0,14,11.11,52.0,⚡ ACCELERATING
lutzroeder/netron,lutzroeder,https://github.com/lutzroeder/netron,,JavaScript,"[""machine-learning"",""ai"",""deep-learning"",""neural-network"",""tensorflow""]",33362,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
lutzroeder/netron,lutzroeder,https://github.com/lutzroeder/netron,,JavaScript,"['machine-learning', 'ai', 'deep-learning', 'neural-network', 'tensorflow']",33381,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",33362.0,19,0.06,30.5,🌱 STEADY
lutzroeder/netron,lutzroeder,https://github.com/lutzroeder/netron,,JavaScript,"['machine-learning', 'ai', 'deep-learning', 'neural-network', 'tensorflow']",33386,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",33381.0,5,0.01,18.0,💤 LOW VELOCITY
marcelwa/aigverse,marcelwa,https://github.com/marcelwa/aigverse,,Python,"[""python"",""machine-learning"",""verilog"",""logic-synthesis"",""aiger""]",88,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
marcelwa/aigverse,marcelwa,https://github.com/marcelwa/aigverse,,Python,"['python', 'machine-learning', 'verilog', 'logic-synthesis', 'aiger']",88,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",88.0,0,0.0,0.0,💤 LOW VELOCITY
marcelwa/aigverse,marcelwa,https://github.com/marcelwa/aigverse,,Python,"['python', 'machine-learning', 'verilog', 'logic-synthesis', 'aiger']",88,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",88.0,0,0.0,0.0,💤 LOW VELOCITY
marimo-team/marimo,marimo-team,https://github.com/marimo-team/marimo,,Python,"[""python"",""data-science"",""machine-learning"",""reactive"",""sql""]",22387,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
marimo-team/marimo,marimo-team,https://github.com/marimo-team/marimo,,Python,"[""python"",""data-science"",""machine-learning"",""reactive"",""sql""]",22401,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,22387.0,14,0.06,27.7,🌱 STEADY
marimo-team/marimo,marimo-team,https://github.com/marimo-team/marimo,,Python,"['python', 'data-science', 'machine-learning', 'reactive', 'sql']",22421,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",22401.0,20,0.09,31.3,🌱 STEADY
mcmonkeyprojects/SwarmUI,mcmonkeyprojects,https://github.com/mcmonkeyprojects/SwarmUI,,C#,"[""javascript"",""python"",""machine-learning"",""ai"",""csharp""]",4467,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,AI Agents|Core ML & Deep Learning,AI Agents,,,0,0.0,0.0,💤 LOW VELOCITY
microsoft/onnxruntime,microsoft,https://github.com/microsoft/onnxruntime,,C++,"[""machine-learning"",""deep-learning"",""tensorflow"",""scikit-learn"",""pytorch""]",21400,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
microsoft/onnxruntime,microsoft,https://github.com/microsoft/onnxruntime,,C++,"['machine-learning', 'deep-learning', 'tensorflow', 'scikit-learn', 'pytorch']",21414,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",21400.0,14,0.07,27.8,🌱 STEADY
microsoft/onnxruntime,microsoft,https://github.com/microsoft/onnxruntime,,C++,"['machine-learning', 'deep-learning', 'tensorflow', 'scikit-learn', 'pytorch']",21596,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",21414.0,182,0.85,58.2,⚡ ACCELERATING
mikeoliphant/NeuralAudio,mikeoliphant,https://github.com/mikeoliphant/NeuralAudio,,C++,"['machine-learning', 'lstm', 'wavenet', 'nam', 'neural-amp-modeler']",144,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
ml-rust/splintr,ml-rust,https://github.com/ml-rust/splintr,,Rust,"['rust', 'machine-learning', 'tokenizer', 'openai', 'huggingface']",60,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
mlcommons/inference,mlcommons,https://github.com/mlcommons/inference,,Python,"[""benchmark"",""machine-learning""]",1616,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
mlcommons/mlperf_client,mlcommons,https://github.com/mlcommons/mlperf_client,,C++,"[""benchmarking"",""machine-learning"",""ml""]",87,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
mlflow/mlflow,mlflow,https://github.com/mlflow/mlflow,,Python,"['open-source', 'machine-learning', 'ai', 'apache-spark', 'evaluation']",27608,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
mlflow/mlflow,mlflow,https://github.com/mlflow/mlflow,,Python,"['open-source', 'machine-learning', 'ai', 'apache-spark', 'evaluation']",27614,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",27608.0,6,0.02,19.7,💤 LOW VELOCITY
mlr-org/mlr3,mlr-org,https://github.com/mlr-org/mlr3,,R,"[""data-science"",""machine-learning"",""r"",""regression"",""classification""]",1079,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
mlr-org/mlr3,mlr-org,https://github.com/mlr-org/mlr3,,R,"['data-science', 'machine-learning', 'r', 'regression', 'classification']",1080,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",1079.0,1,0.09,7.8,💤 LOW VELOCITY
mlr-org/mlr3torch,mlr-org,https://github.com/mlr-org/mlr3torch,,R,"['data-science', 'machine-learning', 'r', 'deep-learning', 'torch']",56,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
mlrun/mlrun,mlrun,https://github.com/mlrun/mlrun,,Python,"[""python"",""kubernetes"",""workflow"",""data-science"",""machine-learning""]",1692,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
mmschlk/shapiq,mmschlk,https://github.com/mmschlk/shapiq,,Python,"['python', 'machine-learning', 'game-theory', 'interpretability', 'feature-importance']",768,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
mne-tools/mne-python,mne-tools,https://github.com/mne-tools/mne-python,,Python,"[""visualization"",""python"",""machine-learning"",""statistics"",""neuroscience""]",3490,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
mne-tools/mne-python,mne-tools,https://github.com/mne-tools/mne-python,,Python,"['visualization', 'python', 'machine-learning', 'statistics', 'neuroscience']",3488,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",3490.0,-2,-0.06,0.0,💤 LOW VELOCITY
modal-labs/modal-client,modal-labs,https://github.com/modal-labs/modal-client,,Python,"[""python"",""data-science"",""machine-learning"",""cloud"",""ai""]",504,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
modal-labs/modal-client,modal-labs,https://github.com/modal-labs/modal-client,,Python,"[""python"",""data-science"",""machine-learning"",""cloud"",""ai""]",505,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,504.0,1,0.2,8.8,💤 LOW VELOCITY
modal-labs/modal-client,modal-labs,https://github.com/modal-labs/modal-client,,Python,"['python', 'data-science', 'machine-learning', 'cloud', 'ai']",506,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",505.0,1,0.2,8.8,💤 LOW VELOCITY
modular/modular,modular,https://github.com/modular/modular,,Mojo,"[""language"",""programming-language"",""machine-learning"",""modular"",""ai""]",26920,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
mozilla/bugbug,mozilla,https://github.com/mozilla/bugbug,,Python,"[""python"",""machine-learning"",""ai"",""ml"",""developer-tools""]",568,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
mozilla/bugbug,mozilla,https://github.com/mozilla/bugbug,,Python,"[""python"",""machine-learning"",""ai"",""ml"",""developer-tools""]",569,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,568.0,1,0.18,8.6,💤 LOW VELOCITY
mozilla/bugbug,mozilla,https://github.com/mozilla/bugbug,,Python,"['python', 'machine-learning', 'ai', 'ml', 'developer-tools']",568,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",569.0,-1,-0.18,0.0,💤 LOW VELOCITY
mozilla/bugbug,mozilla,https://github.com/mozilla/bugbug,,Python,"['python', 'machine-learning', 'ai', 'ml', 'developer-tools']",568,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",568.0,0,0.0,0.0,💤 LOW VELOCITY
mrcanlaco/Dao-Vang-Peak-Pulse,mrcanlaco,https://github.com/mrcanlaco/Dao-Vang-Peak-Pulse,,Python,"['python', 'agent', 'finance', 'machine-learning', 'crypto']",90,,,,,,,,,raw_2026_08_21,2026-08-21,AI Agents|Core ML & Deep Learning,AI Agents,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
muna-ai/muna-py,muna-ai,https://github.com/muna-ai/muna-py,,Python,"[""machine-learning"",""ai"",""deep-learning"",""serverless"",""numpy""]",86,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
nasa/ExoMiner,nasa,https://github.com/nasa/ExoMiner,,Python,"[""data-science"",""machine-learning"",""big-data"",""deep-learning"",""astronomy""]",85,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
natolambert/dynamicslearn,natolambert,https://github.com/natolambert/dynamicslearn,,Python,"['machine-learning', 'research', 'dynamics', 'quadrotor']",57,,,,,,,,,raw_2026_08_22,2026-08-22,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
nautechsystems/nautilus_trader,nautechsystems,https://github.com/nautechsystems/nautilus_trader,,Rust,"[""python"",""rust"",""machine-learning"",""trading"",""forex""]",26230,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
nautechsystems/nautilus_trader,nautechsystems,https://github.com/nautechsystems/nautilus_trader,,Rust,"['python', 'rust', 'machine-learning', 'trading', 'forex']",27000,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",26230.0,770,2.94,80.2,🔥 BREAKOUT
nautechsystems/nautilus_trader,nautechsystems,https://github.com/nautechsystems/nautilus_trader,,Rust,"['python', 'rust', 'machine-learning', 'trading', 'forex']",27237,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",27000.0,237,0.88,61.0,🔥 BREAKOUT
ncoevoet/facet,ncoevoet,https://github.com/ncoevoet/facet,,Python,"[""machine-learning"",""angular"",""computer-vision"",""deep-learning"",""photography""]",201,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
nebius/soperator,nebius,https://github.com/nebius/soperator,,Go,"[""kubernetes"",""machine-learning"",""hpc"",""ml"",""slurm""]",416,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
nebius/soperator,nebius,https://github.com/nebius/soperator,,Go,"['kubernetes', 'machine-learning', 'hpc', 'ml', 'slurm']",418,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",416.0,2,0.48,14.9,💤 LOW VELOCITY
neo4j/graph-data-science-client,neo4j,https://github.com/neo4j/graph-data-science-client,,Python,"[""python"",""data-science"",""machine-learning"",""algorithms"",""neo4j""]",245,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
netdata/netdata,netdata,https://github.com/netdata/netdata,,Go,"[""mysql"",""linux"",""docker"",""kubernetes"",""devops""]",80219,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
netdata/netdata,netdata,https://github.com/netdata/netdata,,Go,"[""mysql"",""linux"",""docker"",""kubernetes"",""devops""]",80229,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration,MLOps & Orchestration,,80219.0,10,0.01,24.1,🌱 STEADY
netdata/netdata,netdata,https://github.com/netdata/netdata,,Go,"['mysql', 'linux', 'docker', 'kubernetes', 'devops']",80254,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",80229.0,25,0.03,32.9,🌱 STEADY
netdata/netdata,netdata,https://github.com/netdata/netdata,,Go,"['mysql', 'linux', 'docker', 'kubernetes', 'devops']",80260,,,,,,,,,raw_2026_08_22,2026-08-22,MLOps & Orchestration,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",80254.0,6,0.01,19.6,💤 LOW VELOCITY
nextcloud/recognize,nextcloud,https://github.com/nextcloud/recognize,,PHP,"['music', 'photos', 'machine-learning', 'ai', 'nextcloud']",697,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
nilearn/nilearn,nilearn,https://github.com/nilearn/nilearn,,Python,"[""python"",""machine-learning"",""decoding"",""neuroimaging"",""fmri""]",1424,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
nilearn/nilearn,nilearn,https://github.com/nilearn/nilearn,,Python,"[""python"",""machine-learning"",""decoding"",""neuroimaging"",""fmri""]",1425,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,1424.0,1,0.07,7.6,💤 LOW VELOCITY
nilearn/nilearn,nilearn,https://github.com/nilearn/nilearn,,Python,"['python', 'machine-learning', 'decoding', 'neuroimaging', 'fmri']",1424,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",1425.0,-1,-0.07,0.0,💤 LOW VELOCITY
nltk/nltk,nltk,https://github.com/nltk/nltk,,Python,"[""python"",""nlp"",""machine-learning"",""natural-language-processing"",""nltk""]",14699,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
nmap/nmap,nmap,https://github.com/nmap/nmap,,C,"[""windows"",""linux"",""security"",""c-plus-plus"",""socket""]",13378,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,General ML,General ML,,,0,0.0,0.0,💤 LOW VELOCITY
nuclia/nucliadb,nuclia,https://github.com/nuclia/nucliadb,,Python,"[""python"",""search"",""rust"",""search-engine"",""semantic""]",721,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,RAG & Retrieval,RAG & Retrieval,,,0,0.0,0.0,💤 LOW VELOCITY
numerai/example-scripts,numerai,https://github.com/numerai/example-scripts,,Jupyter Notebook,"['machine-learning', 'cryptocurrency', 'numerai', 'quant-finance']",1175,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
obss/sahi,obss,https://github.com/obss/sahi,,Python,"['python', 'machine-learning', 'computer-vision', 'deep-learning', 'satellite']",5472,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
obss/sahi,obss,https://github.com/obss/sahi,,Python,"['python', 'machine-learning', 'computer-vision', 'deep-learning', 'satellite']",5472,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",5472.0,0,0.0,0.0,💤 LOW VELOCITY
ohdearquant/lionagi,ohdearquant,https://github.com/ohdearquant/lionagi,,Python,"[""workflow"",""data"",""machine-learning"",""automation"",""ai""]",404,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
ohdearquant/lionagi,ohdearquant,https://github.com/ohdearquant/lionagi,,Python,"['workflow', 'data', 'machine-learning', 'automation', 'ai']",404,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",404.0,0,0.0,0.0,💤 LOW VELOCITY
ohdearquant/lionagi,ohdearquant,https://github.com/ohdearquant/lionagi,,Python,"['workflow', 'data', 'machine-learning', 'automation', 'ai']",404,,,,,,,,,raw_2026_08_22,2026-08-22,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",404.0,0,0.0,0.0,💤 LOW VELOCITY
